"indice","estado","condicion","alcance","mecanismo","perdida","tiempo_wall_s","tiempo_cpu_s","cpu_user_s","cpu_sys_s","mem_rss_mb","gpu_mem_mb","particion","plataforma"
16,"100","011","111","111",0.194717,0.002967,0.00321,0.00321,0.0,0.0,0.0,"⎛ B ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
17,"100","011","111","011",0.194717,0.002286,0.002359,0.002359,0.0,0.0,0.0,"⎛ B ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
18,"100","011","111","010",0.009645,0.001353,0.001395,0.001395,0.0,0.0,0.0,"⎛ C ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
19,"100","011","111","101",0.149415,0.000949,0.001026,0.001026,0.0,0.0,0.0,"⎛ C ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
20,"100","011","011","111",0.194717,0.001715,0.001802,0.001802,0.0,0.0,0.0,"⎛ B ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
21,"100","011","011","011",0.194717,0.001916,0.001985,0.001985,0.0,0.0,0.0,"⎛ B ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
22,"100","011","011","010",0.009645,0.003406,0.003486,0.003486,0.0,0.0,0.0,"⎛ C ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
23,"100","011","011","101",0.149415,0.001322,0.00139,0.00139,0.0,0.0,0.0,"⎛ C ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
24,"100","011","010","111",0.044453,0.002252,0.002341,0.002341,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ B ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
25,"100","011","010","011",0.044453,0.002247,0.002332,0.002332,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ B ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
26,"100","011","010","010",0.079208,0.001455,0.001617,0.001617,0.0,0.0,0.0,"⎛ B ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
27,"100","011","010","101",0.150264,0.001445,0.001613,0.0,0.001613,0.0,0.0,"⎛ B ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
28,"100","011","101","111",0.191169,0.005458,0.005623,0.005623,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ C ⎞\n⎝ B ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
29,"100","011","101","011",0.191169,0.0059,0.006044,0.002328,0.003716,0.0,0.0,"⎛ ∅ ⎞⎛ C ⎞\n⎝ B ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
30,"100","011","101","010",0.009645,0.016517,0.016724,0.016724,0.0,0.258,0.0,"⎛ C ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
31,"100","011","101","101",0.149415,0.000924,0.001071,0.001053,1.8e-05,0.0,0.0,"⎛ C ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
32,"100","110","111","111",0.008958,0.001313,0.001498,0.001498,0.0,0.0,0.0,"⎛ B ⎞⎛  A  ⎞\n⎝ ∅ ⎠⎝ A,B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
33,"100","110","111","011",0.013858,0.000892,0.001072,0.001069,3e-06,0.0,0.0,"⎛ B ⎞⎛ A ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
34,"100","110","111","010",0.013858,0.000884,0.001072,0.0,0.001072,0.0,0.0,"⎛ B ⎞⎛ A ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
35,"100","110","111","101",0.008554,0.015446,0.015756,0.011795,0.003961,0.258,0.0,"⎛ A ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ A ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
36,"100","110","011","111",0.008958,0.002314,0.002526,0.002526,0.0,0.0,0.0,"⎛ B ⎞⎛  ∅  ⎞\n⎝ ∅ ⎠⎝ A,B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
37,"100","110","011","011",0.013858,0.004811,0.005079,0.005079,0.0,0.0,0.0,"⎛ B ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
38,"100","110","011","010",0.013858,0.004452,0.004787,0.004787,0.0,0.0,0.0,"⎛ B ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
39,"100","110","011","101",0.053411,0.013856,0.014155,0.014047,0.000108,0.0,0.0,"⎛ B ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ A ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
40,"100","110","010","111",0.008958,0.001459,0.001575,0.001575,0.0,0.0,0.0,"⎛ B ⎞⎛  ∅  ⎞\n⎝ ∅ ⎠⎝ A,B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
41,"100","110","010","011",0.013858,0.004237,0.004385,0.004365,2e-05,0.0,0.0,"⎛ B ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
42,"100","110","010","010",0.013858,0.000756,0.000829,0.000829,0.0,0.0,0.0,"⎛ B ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
43,"100","110","010","101",0.053411,0.00089,0.000974,0.000927,4.7e-05,0.0,0.0,"⎛ B ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ A ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
44,"100","110","101","111",0.016216,0.001699,0.0018,0.0018,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ A ⎞\n⎝ A ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
45,"100","110","101","011",0.174585,0.005799,0.005956,0.005956,0.0,0.258,0.0,"⎛ A ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
46,"100","110","101","010",0.174585,0.00089,0.001014,0.001004,1e-05,0.0,0.0,"⎛ A ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
47,"100","110","101","101",0.008554,0.003473,0.003669,0.0,0.003669,0.0,0.0,"⎛ A ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ A ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
48,"101","111","111","111",0.138644,0.001244,0.001294,0.001232,6.2e-05,0.0,0.0,"⎛ A ⎞⎛  B,C  ⎞\n⎝ ∅ ⎠⎝ A,B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
49,"101","111","111","011",0.03497,0.001403,0.001499,0.001499,0.0,0.0,0.0,"⎛ A ⎞⎛ B,C ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
50,"101","111","111","010",0.070742,0.001,0.001118,0.001118,0.0,0.0,0.0,"⎛ A ⎞⎛ B,C ⎞\n⎝ ∅ ⎠⎝  B  ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
51,"101","111","111","101",0.125135,0.004114,0.004256,0.004256,0.0,0.0,0.0,"⎛ C ⎞⎛ A,B ⎞\n⎝ ∅ ⎠⎝ A,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
52,"101","111","011","111",0.15234,0.00106,0.001146,0.001146,0.0,0.0,0.0,"⎛ B ⎞⎛   C   ⎞\n⎝ ∅ ⎠⎝ A,B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
53,"101","111","011","011",0.061549,0.00128,0.001357,0.001357,0.0,0.0,0.0,"⎛ C ⎞⎛  B  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
54,"101","111","011","010",0.135513,0.000952,0.001029,0.0,0.001029,0.0,0.0,"⎛ B ⎞⎛ C ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
55,"101","111","011","101",0.125135,0.004289,0.004408,0.004387,2.1e-05,0.0,0.0,"⎛ C ⎞⎛  B  ⎞\n⎝ ∅ ⎠⎝ A,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
56,"101","111","010","111",0.0363,0.004274,0.004406,0.004406,0.0,0.0,0.0,"⎛ B ⎞⎛  ∅  ⎞\n⎝ A ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
57,"101","111","010","011",0.03402,0.001125,0.001184,0.001184,0.0,0.0,0.0,"⎛ B ⎞⎛ ∅ ⎞\n⎝ B ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
58,"101","111","010","010",0.135513,0.000931,0.001015,0.000995,2e-05,0.0,0.0,"⎛ B ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
59,"101","111","010","101",0.150264,0.001486,0.001658,0.001658,0.0,0.0,0.0,"⎛ B ⎞⎛ ∅ ⎞\n⎝ A ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
60,"101","111","101","111",0.138644,0.004674,0.004833,0.004833,0.0,0.0,0.0,"⎛ A ⎞⎛   C   ⎞\n⎝ ∅ ⎠⎝ A,B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
61,"101","111","101","011",0.03497,0.004616,0.004759,0.000864,0.003895,0.0,0.0,"⎛ A ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
62,"101","111","101","010",0.070742,0.000764,0.000817,0.000778,3.9e-05,0.0,0.0,"⎛ A ⎞⎛ C ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
63,"101","111","101","101",0.125135,0.002149,0.002212,0.002212,0.0,0.0,0.0,"⎛ C ⎞⎛  A  ⎞\n⎝ ∅ ⎠⎝ A,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
64,"101","011","111","111",0.0363,0.019214,0.019566,0.019496,7e-05,0.0,0.0,"⎛ B ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
65,"101","011","111","011",0.0363,0.012729,0.013139,0.013139,0.0,0.0,0.0,"⎛ B ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
66,"101","011","111","010",0.009645,0.001025,0.001166,0.001111,5.5e-05,0.0,0.0,"⎛ C ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
67,"101","011","111","101",0.149415,0.002998,0.003299,0.003299,0.0,0.0,0.0,"⎛ C ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
68,"101","011","011","111",0.0363,0.001231,0.001398,0.0,0.001398,0.0,0.0,"⎛ B ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
69,"101","011","011","011",0.0363,0.001217,0.001351,0.001287,6.4e-05,0.0,0.0,"⎛ B ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
70,"101","011","011","010",0.009645,0.003364,0.003583,0.003583,0.0,0.0,0.0,"⎛ C ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
71,"101","011","011","101",0.149415,0.000879,0.001,0.000973,2.7e-05,0.0,0.0,"⎛ C ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
72,"101","011","010","111",0.0363,0.001222,0.001354,0.0,0.001354,0.0,0.0,"⎛ B ⎞⎛  ∅  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
73,"101","011","010","011",0.0363,0.003793,0.003974,0.003973,1e-06,0.0,0.0,"⎛ B ⎞⎛  ∅  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
74,"101","011","010","010",0.079208,0.000975,0.001124,0.00107,5.4e-05,0.0,0.0,"⎛ B ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
75,"101","011","010","101",0.150264,0.000952,0.001087,0.001087,0.0,0.0,0.0,"⎛ B ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
76,"101","011","101","111",0.171879,0.002074,0.002111,0.00211,1e-06,0.0,0.0,"⎛ ∅ ⎞⎛ C ⎞\n⎝ B ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
77,"101","011","101","011",0.171879,0.002954,0.003028,0.003028,0.0,0.07,0.0,"⎛ ∅ ⎞⎛ C ⎞\n⎝ B ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
78,"101","011","101","010",0.009645,0.001392,0.001459,0.001459,0.0,0.0,0.0,"⎛ C ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
79,"101","011","101","101",0.149415,0.000948,0.001038,0.001038,0.0,0.0,0.0,"⎛ C ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
80,"101","110","111","111",0.064705,0.001818,0.001869,0.001869,0.0,0.0,0.0,"⎛ B ⎞⎛  A  ⎞\n⎝ ∅ ⎠⎝ A,B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
81,"101","110","111","011",0.033101,0.01227,0.012716,0.008758,0.003958,0.0,0.0,"⎛ A ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
82,"101","110","111","010",0.033101,0.001652,0.001768,0.001698,7e-05,0.0,0.0,"⎛ A ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
83,"101","110","111","101",0.132105,0.013362,0.014003,0.013933,7e-05,0.082,0.0,"⎛ A ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ A ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
84,"101","110","011","111",0.064705,0.021004,0.021765,0.021765,0.0,0.0,0.0,"⎛ B ⎞⎛  ∅  ⎞\n⎝ ∅ ⎠⎝ A,B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
85,"101","110","011","011",0.257169,0.001603,0.001728,0.001728,0.0,0.0,0.0,"⎛ B ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
86,"101","110","011","010",0.257169,0.00508,0.005407,0.005392,1.5e-05,0.0,0.0,"⎛ B ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
87,"101","110","011","101",0.178669,0.004857,0.005125,0.005125,0.0,0.0,0.0,"⎛ B ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ A ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
88,"101","110","010","111",0.064705,0.001878,0.001967,0.001967,0.0,0.0,0.0,"⎛ B ⎞⎛  ∅  ⎞\n⎝ ∅ ⎠⎝ A,B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
89,"101","110","010","011",0.257169,0.024025,0.0247,0.024658,4.2e-05,0.0,0.0,"⎛ B ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
90,"101","110","010","010",0.257169,0.001565,0.001733,0.001733,0.0,0.0,0.0,"⎛ B ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
91,"101","110","010","101",0.178669,0.001367,0.001429,0.001429,0.0,0.0,0.0,"⎛ B ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ A ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
92,"101","110","101","111",0.140514,0.006874,0.007114,0.007114,0.0,0.0,0.0,"⎛ A ⎞⎛  ∅  ⎞\n⎝ ∅ ⎠⎝ A,B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
93,"101","110","101","011",0.033101,0.001344,0.001437,0.001437,0.0,0.0,0.0,"⎛ A ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
94,"101","110","101","010",0.033101,0.003895,0.004084,0.004084,0.0,0.0,0.0,"⎛ A ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
95,"101","110","101","101",0.132105,0.004048,0.004362,0.004362,0.0,0.0,0.0,"⎛ A ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ A ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
