"indice","estado","condicion","alcance","mecanismo","perdida","tiempo_wall_s","tiempo_cpu_s","cpu_user_s","cpu_sys_s","mem_rss_mb","gpu_mem_mb","particion","plataforma"
11,"100","111","010","101",0.034224,0.003256,0.0035,0.0035,0.0,0.0,0.0,"⎛ B ⎞⎛  ∅  ⎞\n⎝ ∅ ⎠⎝ A,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
12,"100","111","101","111",0.160238,0.001499,0.001685,0.001658,2.7e-05,0.0,0.0,"⎛ A ⎞⎛   C   ⎞\n⎝ ∅ ⎠⎝ A,B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
13,"100","111","101","011",0.176454,0.001499,0.001671,0.001658,1.3e-05,0.0,0.0,"⎛ A ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
14,"100","111","101","010",0.070742,0.006563,0.006798,0.006798,0.0,0.258,0.0,"⎛ A ⎞⎛ C ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
15,"100","111","101","101",0.010423,0.001389,0.00156,0.00156,0.0,0.0,0.0,"⎛ A ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ A,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
16,"100","011","111","111",0.194717,0.001586,0.001812,0.001812,0.0,0.578,0.0,"⎛ B ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
17,"100","011","111","011",0.194717,0.008645,0.008789,0.008789,0.0,0.0,0.0,"⎛ B ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
18,"100","011","111","010",0.009645,0.001413,0.001631,0.001631,0.0,0.0,0.0,"⎛ C ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
19,"100","011","111","101",0.149415,0.001359,0.001556,0.001556,0.0,0.0,0.0,"⎛ C ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
20,"100","011","011","111",0.194717,0.001504,0.001735,0.001729,6e-06,0.0,0.0,"⎛ B ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
21,"100","011","011","011",0.194717,0.003444,0.003703,0.003703,0.0,0.0,0.0,"⎛ B ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
22,"100","011","011","010",0.009645,0.006825,0.007104,0.007104,0.0,0.258,0.0,"⎛ C ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
23,"100","011","011","101",0.149415,0.001853,0.002003,0.002003,0.0,0.0,0.0,"⎛ C ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
24,"100","011","010","111",0.044453,0.00112,0.001192,0.001178,1.4e-05,0.0,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ B ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
25,"100","011","010","011",0.044453,0.00081,0.000866,0.000866,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ B ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
26,"100","011","010","010",0.079208,0.004111,0.004306,0.004303,3e-06,0.0,0.0,"⎛ B ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
27,"100","011","010","101",0.150264,0.000644,0.000693,0.000692,1e-06,0.0,0.0,"⎛ B ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
28,"100","011","101","111",0.191169,0.012595,0.012923,0.012903,2e-05,0.0,0.0,"⎛ ∅ ⎞⎛ C ⎞\n⎝ B ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
29,"100","011","101","011",0.191169,0.003234,0.003437,0.003437,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ C ⎞\n⎝ B ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
30,"100","011","101","010",0.009645,0.000663,0.000713,0.000713,0.0,0.0,0.0,"⎛ C ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
31,"100","011","101","101",0.149415,0.000628,0.000666,0.000666,0.0,0.0,0.0,"⎛ C ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
32,"100","110","111","111",0.008958,0.000713,0.000771,0.000771,0.0,0.0,0.0,"⎛ B ⎞⎛  A  ⎞\n⎝ ∅ ⎠⎝ A,B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
33,"100","110","111","011",0.013858,0.000974,0.001045,0.001045,0.0,0.0,0.0,"⎛ B ⎞⎛ A ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
34,"100","110","111","010",0.013858,0.001123,0.001201,0.001195,6e-06,0.0,0.0,"⎛ B ⎞⎛ A ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
35,"100","110","111","101",0.008554,0.000936,0.001009,0.001009,0.0,0.0,0.0,"⎛ A ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ A ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
36,"100","110","011","111",0.008958,0.004815,0.005004,0.005004,0.0,0.258,0.0,"⎛ B ⎞⎛  ∅  ⎞\n⎝ ∅ ⎠⎝ A,B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
37,"100","110","011","011",0.013858,0.004533,0.004653,0.004653,0.0,0.0,0.0,"⎛ B ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
38,"100","110","011","010",0.013858,0.000741,0.000813,0.000796,1.7e-05,0.0,0.0,"⎛ B ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
39,"100","110","011","101",0.053411,0.003375,0.003472,0.003472,0.0,0.0,0.0,"⎛ B ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ A ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
40,"100","110","010","111",0.008958,0.000709,0.000752,0.000751,1e-06,0.0,0.0,"⎛ B ⎞⎛  ∅  ⎞\n⎝ ∅ ⎠⎝ A,B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
41,"100","110","010","011",0.013858,0.000915,0.000969,0.000969,0.0,0.0,0.0,"⎛ B ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
42,"100","110","010","010",0.013858,0.007255,0.00736,0.00736,0.0,0.258,0.0,"⎛ B ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
43,"100","110","010","101",0.053411,0.001065,0.001107,0.001107,0.0,0.0,0.0,"⎛ B ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ A ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
44,"100","110","101","111",0.016216,0.0011,0.001143,0.001143,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ A ⎞\n⎝ A ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
45,"100","110","101","011",0.174585,0.004556,0.004693,0.004683,1e-05,0.258,0.0,"⎛ A ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
46,"100","110","101","010",0.174585,0.004411,0.004509,0.004498,1.1e-05,0.0,0.0,"⎛ A ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
47,"100","110","101","101",0.008554,0.00075,0.00079,0.00079,0.0,0.0,0.0,"⎛ A ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ A ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
48,"101","111","111","111",0.138644,0.001137,0.001166,0.001166,0.0,0.0,0.0,"⎛ A ⎞⎛  B,C  ⎞\n⎝ ∅ ⎠⎝ A,B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
49,"101","111","111","011",0.03497,0.001298,0.001338,0.00132,1.8e-05,0.0,0.0,"⎛ A ⎞⎛ B,C ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
50,"101","111","111","010",0.070742,0.004487,0.004626,0.004626,0.0,0.0,0.0,"⎛ A ⎞⎛ B,C ⎞\n⎝ ∅ ⎠⎝  B  ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
51,"101","111","111","101",0.125135,0.004702,0.004799,0.004799,0.0,0.0,0.0,"⎛ C ⎞⎛ A,B ⎞\n⎝ ∅ ⎠⎝ A,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
52,"101","111","011","111",0.15234,0.001025,0.001123,0.001123,0.0,0.0,0.0,"⎛ B ⎞⎛   C   ⎞\n⎝ ∅ ⎠⎝ A,B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
53,"101","111","011","011",0.061549,0.001219,0.001257,0.001252,5e-06,0.0,0.0,"⎛ C ⎞⎛  B  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
54,"101","111","011","010",0.135513,0.001103,0.001199,0.00119,9e-06,0.0,0.0,"⎛ B ⎞⎛ C ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
55,"101","111","011","101",0.125135,0.003795,0.003883,0.0,0.003883,0.0,0.0,"⎛ C ⎞⎛  B  ⎞\n⎝ ∅ ⎠⎝ A,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
56,"101","111","010","111",0.0363,0.001106,0.001175,0.00115,2.5e-05,0.0,0.0,"⎛ B ⎞⎛  ∅  ⎞\n⎝ A ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
57,"101","111","010","011",0.03402,0.004738,0.004805,0.000847,0.003958,0.0,0.0,"⎛ B ⎞⎛ ∅ ⎞\n⎝ B ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
58,"101","111","010","010",0.135513,0.000743,0.000817,0.0008,1.7e-05,0.0,0.0,"⎛ B ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
59,"101","111","010","101",0.150264,0.007588,0.007775,0.007775,0.0,0.0,0.0,"⎛ B ⎞⎛ ∅ ⎞\n⎝ A ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
60,"101","111","101","111",0.138644,0.001135,0.001177,0.001177,0.0,0.0,0.0,"⎛ A ⎞⎛   C   ⎞\n⎝ ∅ ⎠⎝ A,B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
61,"101","111","101","011",0.03497,0.00486,0.004966,0.004966,0.0,0.0,0.0,"⎛ A ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
62,"101","111","101","010",0.070742,0.004837,0.005013,0.005013,0.0,0.0,0.0,"⎛ A ⎞⎛ C ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
63,"101","111","101","101",0.125135,0.000962,0.001054,0.001031,2.3e-05,0.0,0.0,"⎛ C ⎞⎛  A  ⎞\n⎝ ∅ ⎠⎝ A,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
64,"101","011","111","111",0.0363,0.001174,0.001365,0.001365,0.0,0.367,0.0,"⎛ B ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
65,"101","011","111","011",0.0363,0.00125,0.001437,0.0,0.001437,0.0,0.0,"⎛ B ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
66,"101","011","111","010",0.009645,0.002776,0.002928,0.002928,0.0,0.0,0.0,"⎛ C ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
67,"101","011","111","101",0.149415,0.000854,0.000935,0.000914,2.1e-05,0.0,0.0,"⎛ C ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
68,"101","011","011","111",0.0363,0.00093,0.00105,0.00105,0.0,0.0,0.0,"⎛ B ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
69,"101","011","011","011",0.0363,0.002869,0.003023,0.003023,0.0,0.0,0.0,"⎛ B ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
70,"101","011","011","010",0.009645,0.000849,0.000935,0.000935,0.0,0.0,0.0,"⎛ C ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
71,"101","011","011","101",0.149415,0.000922,0.001125,0.001125,0.0,0.0,0.0,"⎛ C ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
72,"101","011","010","111",0.0363,0.002919,0.003187,0.003175,1.2e-05,0.0,0.0,"⎛ B ⎞⎛  ∅  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
73,"101","011","010","011",0.0363,0.000855,0.000939,0.000939,0.0,0.0,0.0,"⎛ B ⎞⎛  ∅  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
74,"101","011","010","010",0.079208,0.00088,0.000981,0.000981,0.0,0.0,0.0,"⎛ B ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
75,"101","011","010","101",0.150264,0.000801,0.000883,0.000883,0.0,0.0,0.0,"⎛ B ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
76,"101","011","101","111",0.171879,0.000908,0.001082,0.001082,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ C ⎞\n⎝ B ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
77,"101","011","101","011",0.171879,0.003033,0.003184,0.003158,2.6e-05,0.0,0.0,"⎛ ∅ ⎞⎛ C ⎞\n⎝ B ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
78,"101","011","101","010",0.009645,0.000817,0.000881,0.000881,0.0,0.0,0.0,"⎛ C ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
79,"101","011","101","101",0.149415,0.000873,0.00097,0.00097,0.0,0.0,0.0,"⎛ C ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
80,"101","110","111","111",0.064705,0.00302,0.003157,0.003157,0.0,0.0,0.0,"⎛ B ⎞⎛  A  ⎞\n⎝ ∅ ⎠⎝ A,B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
81,"101","110","111","011",0.033101,0.000841,0.000946,0.000946,0.0,0.0,0.0,"⎛ A ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
82,"101","110","111","010",0.033101,0.000937,0.001072,0.001072,0.0,0.0,0.0,"⎛ A ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
83,"101","110","111","101",0.132105,0.000907,0.001021,0.001011,1e-05,0.0,0.0,"⎛ A ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ A ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
84,"101","110","011","111",0.064705,0.000751,0.000989,0.000989,0.0,0.0,0.0,"⎛ B ⎞⎛  ∅  ⎞\n⎝ ∅ ⎠⎝ A,B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
85,"101","110","011","011",0.257169,0.000945,0.001085,0.001073,1.2e-05,0.0,0.0,"⎛ B ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
86,"101","110","011","010",0.257169,0.000838,0.000961,0.000961,0.0,0.0,0.0,"⎛ B ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
87,"101","110","011","101",0.178669,0.000764,0.000852,0.000852,0.0,0.0,0.0,"⎛ B ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ A ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
88,"101","110","010","111",0.064705,0.000745,0.000827,0.000825,2e-06,0.0,0.0,"⎛ B ⎞⎛  ∅  ⎞\n⎝ ∅ ⎠⎝ A,B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
89,"101","110","010","011",0.257169,0.002918,0.003073,0.003073,0.0,0.0,0.0,"⎛ B ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
90,"101","110","010","010",0.257169,0.000788,0.000896,0.000896,0.0,0.0,0.0,"⎛ B ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
91,"101","110","010","101",0.178669,0.000936,0.001111,0.001087,2.4e-05,0.0,0.0,"⎛ B ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ A ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
92,"101","110","101","111",0.140514,0.003151,0.00329,0.00329,0.0,0.0,0.0,"⎛ A ⎞⎛  ∅  ⎞\n⎝ ∅ ⎠⎝ A,B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
93,"101","110","101","011",0.033101,0.000851,0.000972,0.000971,1e-06,0.0,0.0,"⎛ A ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
94,"101","110","101","010",0.033101,0.000794,0.000889,0.000889,0.0,0.0,0.0,"⎛ A ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
95,"101","110","101","101",0.132105,0.000831,0.000938,0.000918,2e-05,0.0,0.0,"⎛ A ⎞⎛ ∅ ⎞\n⎝ ∅ ⎠⎝ A ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
