"indice","estado","condicion","alcance","mecanismo","perdida","tiempo_wall_s","tiempo_cpu_s","cpu_user_s","cpu_sys_s","mem_rss_mb","gpu_mem_mb","particion","plataforma"
16,"100","011","111","111",0.194717,0.01516,0.015491,0.01544,5.1e-05,0.199,0.0,"⎛ B ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
17,"100","011","111","011",0.194717,0.023954,0.02435,0.016662,0.007688,0.238,0.0,"⎛ B ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
18,"100","011","111","010",0.009645,0.013782,0.014051,0.014051,0.0,0.0,0.0,"⎛ C ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
19,"100","011","111","101",0.149415,0.013516,0.01375,0.01375,0.0,0.0,0.0,"⎛ C ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
20,"100","011","011","111",0.194717,0.01574,0.016046,0.016046,0.0,0.18,0.0,"⎛ B ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
21,"100","011","011","011",0.194717,0.018537,0.018981,0.018981,0.0,0.176,0.0,"⎛ B ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
22,"100","011","011","010",0.009645,0.014209,0.014458,0.010537,0.003921,0.176,0.0,"⎛ C ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
23,"100","011","011","101",0.149415,0.007795,0.008126,0.004126,0.004,0.0,0.0,"⎛ C ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
24,"100","011","010","111",0.044453,0.011474,0.011659,0.011624,3.5e-05,0.145,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ B ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
25,"100","011","010","011",0.044453,0.012397,0.012628,0.012628,0.0,0.148,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ B ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
26,"100","011","010","010",0.079208,0.011763,0.01199,0.008242,0.003748,0.133,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ B ⎠⎝ ∅ ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
27,"100","011","010","101",0.150264,0.006394,0.006684,0.006578,0.000106,0.176,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ C ⎠⎝ ∅ ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
28,"100","011","101","111",0.191169,0.01316,0.013456,0.013456,0.0,0.18,0.0,"⎛ ∅ ⎞⎛ C ⎞\n⎝ B ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
29,"100","011","101","011",0.191169,0.006913,0.007295,0.007275,2e-05,0.0,0.0,"⎛ ∅ ⎞⎛ C ⎞\n⎝ B ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
30,"100","011","101","010",0.009645,0.006624,0.006894,0.006894,0.0,0.184,0.0,"⎛ ∅ ⎞⎛ C ⎞\n⎝ B ⎠⎝ ∅ ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
31,"100","011","101","101",0.149415,0.006572,0.006772,0.006763,9e-06,0.0,0.0,"⎛ ∅ ⎞⎛ C ⎞\n⎝ C ⎠⎝ ∅ ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
32,"100","110","111","111",0.008958,0.015568,0.015926,0.015926,0.0,0.242,0.0,"⎛ B ⎞⎛  A  ⎞\n⎝ ∅ ⎠⎝ A,B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
33,"100","110","111","011",0.013858,0.014677,0.014933,0.014933,0.0,0.0,0.0,"⎛ B ⎞⎛ A ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
34,"100","110","111","010",0.013858,0.005272,0.005527,0.005527,0.0,0.0,0.0,"⎛ B ⎞⎛ A ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
35,"100","110","111","101",0.008554,0.012404,0.012791,0.012753,3.8e-05,0.254,0.0,"⎛ A ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ A ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
36,"100","110","011","111",0.008958,0.00658,0.006913,0.006913,0.0,0.0,0.0,"⎛ B ⎞⎛  ∅  ⎞\n⎝ ∅ ⎠⎝ A,B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
37,"100","110","011","011",0.013858,0.01247,0.012705,0.012671,3.4e-05,0.0,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ B ⎠⎝ ∅ ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
38,"100","110","011","010",0.013858,0.007229,0.007407,0.007407,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ B ⎠⎝ ∅ ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
39,"100","110","011","101",0.053411,0.002552,0.002655,0.002655,0.0,0.152,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ A ⎠⎝ ∅ ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
40,"100","110","010","111",0.008958,0.013506,0.013693,0.013693,0.0,0.246,0.0,"⎛ B ⎞⎛  ∅  ⎞\n⎝ ∅ ⎠⎝ A,B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
41,"100","110","010","011",0.013858,0.009697,0.009877,0.009877,0.0,0.25,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ B ⎠⎝ ∅ ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
42,"100","110","010","010",0.013858,0.002565,0.002781,0.0,0.002781,0.0,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ B ⎠⎝ ∅ ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
43,"100","110","010","101",0.053411,0.010802,0.011092,0.010944,0.000148,0.238,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ A ⎠⎝ ∅ ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
44,"100","110","101","111",0.016216,0.014026,0.014476,0.014465,1.1e-05,0.258,0.0,"⎛ ∅ ⎞⎛ A ⎞\n⎝ A ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
45,"100","110","101","011",0.174585,0.011405,0.01169,0.01169,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ A ⎞\n⎝ B ⎠⎝ ∅ ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
46,"100","110","101","010",0.174585,0.00553,0.005729,0.005729,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ A ⎞\n⎝ B ⎠⎝ ∅ ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
47,"100","110","101","101",0.008554,0.010124,0.010354,0.010347,7e-06,0.258,0.0,"⎛ ∅ ⎞⎛ A ⎞\n⎝ A ⎠⎝ ∅ ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
48,"101","111","111","111",0.138644,0.023641,0.023993,0.023993,0.0,0.246,0.0,"⎛ A ⎞⎛  B,C  ⎞\n⎝ ∅ ⎠⎝ A,B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
49,"101","111","111","011",0.03497,0.014967,0.015285,0.015285,0.0,0.258,0.0,"⎛ A ⎞⎛ B,C ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
50,"101","111","111","010",0.070742,0.003681,0.003832,0.003832,0.0,0.0,0.0,"⎛ A ⎞⎛ B,C ⎞\n⎝ ∅ ⎠⎝  B  ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
51,"101","111","111","101",0.125135,0.012551,0.012791,0.012788,3e-06,0.246,0.0,"⎛ C ⎞⎛ A,B ⎞\n⎝ ∅ ⎠⎝ A,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
52,"101","111","011","111",0.15234,0.008231,0.008424,0.008403,2.1e-05,0.0,0.0,"⎛ B ⎞⎛   C   ⎞\n⎝ ∅ ⎠⎝ A,B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
53,"101","111","011","011",0.061549,0.003489,0.003641,0.003641,0.0,0.0,0.0,"⎛ C ⎞⎛  B  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
54,"101","111","011","010",0.135513,0.013714,0.014426,0.014381,4.5e-05,0.246,0.0,"⎛ B ⎞⎛ C ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
55,"101","111","011","101",0.125135,0.006039,0.006239,0.006239,0.0,0.0,0.0,"⎛ C ⎞⎛  B  ⎞\n⎝ ∅ ⎠⎝ A,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
56,"101","111","010","111",0.0363,0.013053,0.013486,0.009451,0.004035,0.0,0.0,"⎛  ∅  ⎞⎛ B ⎞\n⎝ B,C ⎠⎝ A ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
57,"101","111","010","011",0.03402,0.003064,0.003145,0.003145,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ C ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
58,"101","111","010","010",0.135513,0.005388,0.005632,0.0,0.005632,0.0,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ B ⎠⎝ ∅ ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
59,"101","111","010","101",0.150264,0.01388,0.014247,0.010335,0.003912,0.277,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ C ⎠⎝ A ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
60,"101","111","101","111",0.138644,0.017638,0.018175,0.018175,0.0,0.238,0.0,"⎛ A ⎞⎛   C   ⎞\n⎝ ∅ ⎠⎝ A,B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
61,"101","111","101","011",0.03497,0.03254,0.03341,0.021394,0.012016,0.547,0.0,"⎛ A ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
62,"101","111","101","010",0.070742,0.003431,0.003668,0.003668,0.0,0.0,0.0,"⎛ A ⎞⎛ C ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
63,"101","111","101","101",0.125135,0.013098,0.013387,0.013387,0.0,0.152,0.0,"⎛ C ⎞⎛  A  ⎞\n⎝ ∅ ⎠⎝ A,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
64,"101","011","111","111",0.0363,0.011113,0.011345,0.011345,0.0,0.168,0.0,"⎛ B ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
65,"101","011","111","011",0.0363,0.015731,0.01598,0.01598,0.0,0.195,0.0,"⎛ B ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
66,"101","011","111","010",0.009645,0.014344,0.014619,0.010624,0.003995,0.031,0.0,"⎛ C ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
67,"101","011","111","101",0.149415,0.01124,0.011478,0.011478,0.0,0.0,0.0,"⎛ C ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
68,"101","011","011","111",0.0363,0.014584,0.01494,0.01494,0.0,0.238,0.0,"⎛ B ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
69,"101","011","011","011",0.0363,0.006195,0.006321,0.006321,0.0,0.0,0.0,"⎛ B ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
70,"101","011","011","010",0.009645,0.013431,0.013699,0.013699,0.0,0.238,0.0,"⎛ C ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
71,"101","011","011","101",0.149415,0.014359,0.014741,0.014741,0.0,0.105,0.0,"⎛ C ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
72,"101","011","010","111",0.0363,0.004708,0.004971,0.004925,4.6e-05,0.0,0.0,"⎛ B ⎞⎛  ∅  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
73,"101","011","010","011",0.0363,0.011859,0.012101,0.012101,0.0,0.117,0.0,"⎛ B ⎞⎛  ∅  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
74,"101","011","010","010",0.079208,0.010067,0.010322,0.010322,0.0,0.242,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ B ⎠⎝ ∅ ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
75,"101","011","010","101",0.150264,0.155119,0.156124,0.140061,0.016063,0.273,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ C ⎠⎝ ∅ ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
76,"101","011","101","111",0.171879,0.004301,0.004352,0.004352,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ C ⎞\n⎝ B ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
77,"101","011","101","011",0.171879,0.004711,0.004788,0.004788,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ C ⎞\n⎝ B ⎠⎝ C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
78,"101","011","101","010",0.009645,0.011649,0.011861,0.011861,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ C ⎞\n⎝ B ⎠⎝ ∅ ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
79,"101","011","101","101",0.149415,0.004946,0.005093,0.005093,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ C ⎞\n⎝ C ⎠⎝ ∅ ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
80,"101","110","111","111",0.064705,0.015723,0.01588,0.01588,0.0,0.0,0.0,"⎛ B ⎞⎛  A  ⎞\n⎝ ∅ ⎠⎝ A,B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
81,"101","110","111","011",0.033101,0.004783,0.005018,0.001165,0.003853,0.0,0.0,"⎛ A ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
82,"101","110","111","010",0.033101,0.013022,0.013251,0.013251,0.0,0.0,0.0,"⎛ A ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
83,"101","110","111","101",0.132105,0.012125,0.012318,0.012304,1.4e-05,0.0,0.0,"⎛ A ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ A ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
84,"101","110","011","111",0.064705,0.004519,0.004658,0.004658,0.0,0.0,0.0,"⎛ B ⎞⎛  ∅  ⎞\n⎝ ∅ ⎠⎝ A,B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
85,"101","110","011","011",0.257169,0.002675,0.002926,0.002786,0.00014,0.0,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ B ⎠⎝ ∅ ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
86,"101","110","011","010",0.257169,0.003115,0.003549,0.003549,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ B ⎠⎝ ∅ ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
87,"101","110","011","101",0.178669,0.002543,0.002667,0.002667,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ A ⎠⎝ ∅ ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
88,"101","110","010","111",0.064705,0.010791,0.011031,0.010974,5.7e-05,0.0,0.0,"⎛ B ⎞⎛  ∅  ⎞\n⎝ ∅ ⎠⎝ A,B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
89,"101","110","010","011",0.257169,0.006272,0.00653,0.00653,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ B ⎠⎝ ∅ ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
90,"101","110","010","010",0.257169,0.013052,0.013451,0.013451,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ B ⎠⎝ ∅ ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
91,"101","110","010","101",0.178669,0.004506,0.004997,0.004997,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ A ⎠⎝ ∅ ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
92,"101","110","101","111",0.140514,0.017881,0.018369,0.018369,0.0,0.0,0.0,"⎛ A ⎞⎛  ∅  ⎞\n⎝ ∅ ⎠⎝ A,B ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
93,"101","110","101","011",0.033101,0.013804,0.01426,0.014223,3.7e-05,0.0,0.0,"⎛ ∅ ⎞⎛ A ⎞\n⎝ B ⎠⎝ ∅ ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
94,"101","110","101","010",0.033101,0.005908,0.00638,0.00638,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ A ⎞\n⎝ B ⎠⎝ ∅ ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
95,"101","110","101","101",0.132105,0.013511,0.013941,0.013906,3.5e-05,0.0,0.0,"⎛ ∅ ⎞⎛ A ⎞\n⎝ A ⎠⎝ ∅ ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
