"indice","estado","condicion","alcance","mecanismo","perdida","tiempo_wall_s","tiempo_cpu_s","cpu_user_s","cpu_sys_s","mem_rss_mb","gpu_mem_mb","particion","plataforma"
25,"10000","01111","01010","01110",0.0,0.006538,0.006692,0.006692,0.0,0.0,0.0,"⎛  D  ⎞⎛ B ⎞\n⎝ B,C ⎠⎝ D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
26,"10000","01111","01010","01010",0.125,0.004707,0.005013,0.001154,0.003859,0.0,0.0,"⎛ D ⎞⎛  B  ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
27,"10000","01111","01010","10101",0.125,0.00437,0.004724,0.00073,0.003994,0.0,0.0,"⎛ B ⎞⎛  D  ⎞\n⎝ ∅ ⎠⎝ C,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
28,"10000","01111","10101","11111",0.0,0.01198,0.012251,0.012245,6e-06,0.0,0.0,"⎛ ∅ ⎞⎛  C,E  ⎞\n⎝ C ⎠⎝ B,D,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
29,"10000","01111","10101","01110",0.25,0.001856,0.001957,0.001957,0.0,0.0,0.0,"⎛ C ⎞⎛   E   ⎞\n⎝ ∅ ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
30,"10000","01111","10101","01010",0.0625,0.001729,0.001801,0.001801,0.0,0.0,0.0,"⎛ E ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
31,"10000","01111","10101","10101",0.0,0.004676,0.004631,0.004631,0.0,0.0,0.0,"⎛ C ⎞⎛  E  ⎞\n⎝ ∅ ⎠⎝ C,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
32,"10000","11110","11111","11111",0.25,0.013235,0.013441,0.013432,9e-06,0.0,0.0,"⎛ D ⎞⎛  A,B,C  ⎞\n⎝ ∅ ⎠⎝ A,B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
33,"10000","11110","11111","01110",0.0625,0.018664,0.01903,0.01903,0.0,0.0,0.0,"⎛ C ⎞⎛ A,B,D ⎞\n⎝ ∅ ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
34,"10000","11110","11111","01010",0.0,0.000987,0.001046,0.001029,1.7e-05,0.0,0.0,"⎛ D ⎞⎛ A,B,C ⎞\n⎝ ∅ ⎠⎝  B,D  ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
35,"10000","11110","11111","10101",0.0,0.002059,0.002112,0.002112,0.0,0.0,0.0,"⎛ D ⎞⎛ A,B,C ⎞\n⎝ ∅ ⎠⎝  A,C  ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
36,"10000","11110","01110","11111",0.25,0.001792,0.001848,0.0,0.001848,0.0,0.0,"⎛ D ⎞⎛   B,C   ⎞\n⎝ ∅ ⎠⎝ A,B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
37,"10000","11110","01110","01110",0.0625,0.002227,0.002248,0.002248,0.0,0.0,0.0,"⎛ C ⎞⎛  B,D  ⎞\n⎝ ∅ ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
38,"10000","11110","01110","01010",0.0,0.002074,0.002237,0.002237,0.0,0.0,0.0,"⎛ D ⎞⎛ B,C ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
39,"10000","11110","01110","10101",0.0,0.001245,0.0013,0.001282,1.8e-05,0.0,0.0,"⎛ D ⎞⎛ B,C ⎞\n⎝ ∅ ⎠⎝ A,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
40,"10000","11110","01010","11111",0.0,0.001206,0.001336,0.001336,0.0,0.0,0.0,"⎛ ∅ ⎞⎛  B,D  ⎞\n⎝ A ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
41,"10000","11110","01010","01110",0.25,0.001157,0.001185,0.001185,0.0,0.0,0.0,"⎛ D ⎞⎛   B   ⎞\n⎝ ∅ ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
42,"10000","11110","01010","01010",0.0,0.001361,0.001361,0.001361,0.0,0.0,0.0,"⎛ D ⎞⎛  B  ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
43,"10000","11110","01010","10101",0.0,0.001066,0.001145,0.001145,0.0,0.0,0.0,"⎛ D ⎞⎛  B  ⎞\n⎝ ∅ ⎠⎝ A,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
44,"10000","11110","10101","11111",0.5,0.0011,0.001174,0.001174,0.0,0.0,0.0,"⎛ ∅ ⎞⎛  A,C  ⎞\n⎝ A ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
45,"10000","11110","10101","01110",0.0625,0.000935,0.000993,0.000993,0.0,0.0,0.0,"⎛ C ⎞⎛   A   ⎞\n⎝ ∅ ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
46,"10000","11110","10101","01010",0.25,0.001068,0.001128,0.001128,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ A,C ⎞\n⎝ B ⎠⎝  D  ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
47,"10000","11110","10101","10101",0.0625,0.001288,0.001358,0.001358,0.0,0.0,0.0,"⎛ A ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ A,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
48,"10101","11111","11111","11111",0.34375,0.001263,0.001351,0.00135,1e-06,0.0,0.0,"⎛ A ⎞⎛  B,C,D,E  ⎞\n⎝ ∅ ⎠⎝ A,B,C,D,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
49,"10101","11111","11111","01110",0.0,0.001369,0.001382,0.001381,1e-06,0.0,0.0,"⎛ D ⎞⎛ A,B,C,E ⎞\n⎝ ∅ ⎠⎝  B,C,D  ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
50,"10101","11111","11111","01010",0.0,0.005671,0.005896,0.00588,1.6e-05,0.0,0.0,"⎛ D ⎞⎛ A,B,C,E ⎞\n⎝ ∅ ⎠⎝   B,D   ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
51,"10101","11111","11111","10101",0.03125,0.007807,0.008081,0.008081,0.0,0.0,0.0,"⎛ B ⎞⎛ A,C,D,E ⎞\n⎝ ∅ ⎠⎝  A,C,E  ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
52,"10101","11111","01110","11111",0.0,0.001855,0.001877,0.001862,1.5e-05,0.0,0.0,"⎛ ∅ ⎞⎛  B,C,D  ⎞\n⎝ B ⎠⎝ A,C,D,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
53,"10101","11111","01110","01110",0.0,0.001442,0.001457,0.001457,0.0,0.0,0.0,"⎛ D ⎞⎛  B,C  ⎞\n⎝ ∅ ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
54,"10101","11111","01110","01010",0.0,0.001509,0.001652,0.001647,5e-06,0.0,0.0,"⎛ D ⎞⎛ B,C ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
55,"10101","11111","01110","10101",0.03125,0.009293,0.009422,0.009422,0.0,0.0,0.0,"⎛ B ⎞⎛  C,D  ⎞\n⎝ ∅ ⎠⎝ A,C,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
56,"10101","11111","01010","11111",0.0,0.001279,0.001328,0.001328,0.0,0.0,0.0,"⎛ ∅ ⎞⎛   B,D   ⎞\n⎝ B ⎠⎝ A,C,D,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
57,"10101","11111","01010","01110",0.0,0.00128,0.001324,0.001324,0.0,0.0,0.0,"⎛ D ⎞⎛   B   ⎞\n⎝ ∅ ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
58,"10101","11111","01010","01010",0.0,0.001611,0.001808,0.001759,4.9e-05,0.0,0.0,"⎛ D ⎞⎛  B  ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
59,"10101","11111","01010","10101",0.03125,0.005106,0.00528,0.001281,0.003999,0.0,0.0,"⎛ B ⎞⎛   D   ⎞\n⎝ ∅ ⎠⎝ A,C,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
60,"10101","11111","10101","11111",0.0,0.011038,0.011307,0.007428,0.003879,0.0,0.0,"⎛ ∅ ⎞⎛  A,C,E  ⎞\n⎝ D ⎠⎝ A,B,C,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
61,"10101","11111","10101","01110",0.09375,0.007288,0.007595,0.007595,0.0,0.0,0.0,"⎛ C ⎞⎛  A,E  ⎞\n⎝ ∅ ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
62,"10101","11111","10101","01010",0.03125,0.001437,0.001456,0.0,0.001456,0.0,0.0,"⎛ C ⎞⎛ A,E ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
63,"10101","11111","10101","10101",0.125,0.001458,0.001473,0.001433,4e-05,0.0,0.0,"⎛ E ⎞⎛  A,C  ⎞\n⎝ ∅ ⎠⎝ A,C,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
64,"10101","01111","11111","11111",0.25,0.001265,0.001276,0.001272,4e-06,0.0,0.0,"⎛ C ⎞⎛  B,D,E  ⎞\n⎝ ∅ ⎠⎝ B,C,D,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
65,"10101","01111","11111","01110",0.1875,0.001388,0.001415,0.001404,1.1e-05,0.0,0.0,"⎛ E ⎞⎛ B,C,D ⎞\n⎝ ∅ ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
66,"10101","01111","11111","01010",0.0625,0.001349,0.001358,0.001358,0.0,0.0,0.0,"⎛ E ⎞⎛ B,C,D ⎞\n⎝ ∅ ⎠⎝  B,D  ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
67,"10101","01111","11111","10101",0.125,0.001338,0.001345,0.001338,7e-06,0.0,0.0,"⎛ B ⎞⎛ C,D,E ⎞\n⎝ ∅ ⎠⎝  C,E  ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
68,"10101","01111","01110","11111",0.0,0.005389,0.005568,0.005568,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ B,C,D ⎞\n⎝ B ⎠⎝ C,D,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
69,"10101","01111","01110","01110",0.25,0.00551,0.005671,0.005671,0.0,0.0,0.0,"⎛ C ⎞⎛  B,D  ⎞\n⎝ ∅ ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
70,"10101","01111","01110","01010",0.125,0.006102,0.006341,0.002385,0.003956,0.0,0.0,"⎛ D ⎞⎛ B,C ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
71,"10101","01111","01110","10101",0.125,0.00518,0.005345,0.005333,1.2e-05,0.0,0.0,"⎛ B ⎞⎛ C,D ⎞\n⎝ ∅ ⎠⎝ C,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
72,"10101","01111","01010","11111",0.0,0.018231,0.018647,0.018647,0.0,0.0,0.0,"⎛ ∅ ⎞⎛  B,D  ⎞\n⎝ B ⎠⎝ C,D,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
73,"10101","01111","01010","01110",0.25,0.001252,0.001333,0.001297,3.6e-05,0.0,0.0,"⎛ ∅ ⎞⎛ B,D ⎞\n⎝ B ⎠⎝ C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
74,"10101","01111","01010","01010",0.125,0.001416,0.001463,0.00146,3e-06,0.0,0.0,"⎛ D ⎞⎛  B  ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
75,"10101","01111","01010","10101",0.125,0.001296,0.00131,0.001302,8e-06,0.0,0.0,"⎛ B ⎞⎛  D  ⎞\n⎝ ∅ ⎠⎝ C,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
76,"10101","01111","10101","11111",0.0,0.001503,0.001533,0.001518,1.5e-05,0.0,0.0,"⎛ ∅ ⎞⎛  C,E  ⎞\n⎝ D ⎠⎝ B,C,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
77,"10101","01111","10101","01110",0.125,0.001732,0.001752,0.001752,0.0,0.0,0.0,"⎛ E ⎞⎛  C  ⎞\n⎝ C ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
78,"10101","01111","10101","01010",0.0625,0.001295,0.00134,0.00134,0.0,0.0,0.0,"⎛ E ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
79,"10101","01111","10101","10101",0.1875,0.001305,0.001327,0.001327,0.0,0.0,0.0,"⎛ E ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ C,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
80,"10101","11110","11111","11111",0.25,0.001277,0.001329,0.001329,0.0,0.0,0.0,"⎛ D ⎞⎛  A,B,C  ⎞\n⎝ ∅ ⎠⎝ A,B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
81,"10101","11110","11111","01110",0.125,0.005061,0.005396,0.005361,3.5e-05,0.0,0.0,"⎛ A ⎞⎛ B,C,D ⎞\n⎝ ∅ ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
82,"10101","11110","11111","01010",0.0,0.010011,0.010322,0.010322,0.0,0.0,0.0,"⎛ D ⎞⎛ A,B,C ⎞\n⎝ ∅ ⎠⎝  B,D  ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
83,"10101","11110","11111","10101",0.125,0.009339,0.009567,0.009567,0.0,0.0,0.0,"⎛ A ⎞⎛ B,C,D ⎞\n⎝ ∅ ⎠⎝  A,C  ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
84,"10101","11110","01110","11111",0.0,0.001699,0.001787,0.001787,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ B,C,D ⎞\n⎝ B ⎠⎝ A,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
85,"10101","11110","01110","01110",0.25,0.010551,0.010788,0.006815,0.003973,0.0,0.0,"⎛ D ⎞⎛  B,C  ⎞\n⎝ ∅ ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
86,"10101","11110","01110","01010",0.0,0.001404,0.001552,0.001552,0.0,0.0,0.0,"⎛ D ⎞⎛ B,C ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
87,"10101","11110","01110","10101",0.125,0.009221,0.00951,0.00951,0.0,0.0,0.0,"⎛ B ⎞⎛ C,D ⎞\n⎝ ∅ ⎠⎝ A,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
88,"10101","11110","01010","11111",0.0,0.002048,0.002324,0.002309,1.5e-05,0.0,0.0,"⎛ ∅ ⎞⎛  B,D  ⎞\n⎝ B ⎠⎝ A,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
89,"10101","11110","01010","01110",0.25,0.005277,0.00555,0.00555,0.0,0.0,0.0,"⎛ D ⎞⎛   B   ⎞\n⎝ ∅ ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
90,"10101","11110","01010","01010",0.0,0.005724,0.005996,0.005972,2.4e-05,0.0,0.0,"⎛ D ⎞⎛  B  ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
91,"10101","11110","01010","10101",0.125,0.005516,0.005716,0.005716,0.0,0.0,0.0,"⎛ B ⎞⎛  D  ⎞\n⎝ ∅ ⎠⎝ A,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
92,"10101","11110","10101","11111",0.0,0.001672,0.001689,0.001689,0.0,0.0,0.0,"⎛ ∅ ⎞⎛  A,C  ⎞\n⎝ C ⎠⎝ A,B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
93,"10101","11110","10101","01110",0.0,0.005905,0.006084,0.006069,1.5e-05,0.0,0.0,"⎛ A ⎞⎛  C  ⎞\n⎝ C ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
94,"10101","11110","10101","01010",0.125,0.001478,0.001487,0.001487,0.0,0.0,0.0,"⎛ A ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
95,"10101","11110","10101","10101",0.125,0.001485,0.001491,0.001476,1.5e-05,0.0,0.0,"⎛ A ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ A,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
