"indice","estado","condicion","alcance","mecanismo","perdida","tiempo_wall_s","tiempo_cpu_s","cpu_user_s","cpu_sys_s","mem_rss_mb","gpu_mem_mb","particion","plataforma"
30,"10000","01111","10101","01010",0.0625,0.002226,0.002242,0.002242,0.0,0.0,0.0,"⎛ E ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
31,"10000","01111","10101","10101",0.0,0.001775,0.001841,0.00183,1.1e-05,0.0,0.0,"⎛ C ⎞⎛  E  ⎞\n⎝ ∅ ⎠⎝ C,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
32,"10000","11110","11111","11111",0.25,0.017582,0.01773,0.01773,0.0,0.0,0.0,"⎛ D ⎞⎛  A,B,C  ⎞\n⎝ ∅ ⎠⎝ A,B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
33,"10000","11110","11111","01110",0.0625,0.007308,0.007376,0.007376,0.0,0.0,0.0,"⎛ C ⎞⎛ A,B,D ⎞\n⎝ ∅ ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
34,"10000","11110","11111","01010",0.0,0.008034,0.008438,0.008432,6e-06,0.0,0.0,"⎛ D ⎞⎛ A,B,C ⎞\n⎝ ∅ ⎠⎝  B,D  ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
35,"10000","11110","11111","10101",0.0,0.002909,0.003047,0.003047,0.0,0.0,0.0,"⎛ D ⎞⎛ A,B,C ⎞\n⎝ ∅ ⎠⎝  A,C  ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
36,"10000","11110","01110","11111",0.25,0.013142,0.0133,0.0133,0.0,0.0,0.0,"⎛ D ⎞⎛   B,C   ⎞\n⎝ ∅ ⎠⎝ A,B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
37,"10000","11110","01110","01110",0.0625,0.005568,0.005651,0.005628,2.3e-05,0.0,0.0,"⎛ C ⎞⎛  B,D  ⎞\n⎝ ∅ ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
38,"10000","11110","01110","01010",0.0,0.002402,0.002538,0.002519,1.9e-05,0.0,0.0,"⎛ D ⎞⎛ B,C ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
39,"10000","11110","01110","10101",0.0,0.00558,0.005666,0.005666,0.0,0.0,0.0,"⎛ D ⎞⎛ B,C ⎞\n⎝ ∅ ⎠⎝ A,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
40,"10000","11110","01010","11111",0.0,0.002235,0.002262,0.002231,3.1e-05,0.0,0.0,"⎛ ∅ ⎞⎛  B,D  ⎞\n⎝ A ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
41,"10000","11110","01010","01110",0.25,0.002536,0.002629,0.002629,0.0,0.0,0.0,"⎛ D ⎞⎛   B   ⎞\n⎝ ∅ ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
42,"10000","11110","01010","01010",0.0,0.006846,0.006936,0.006936,0.0,0.0,0.0,"⎛ D ⎞⎛  B  ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
43,"10000","11110","01010","10101",0.0,0.001526,0.001618,0.001618,0.0,0.0,0.0,"⎛ D ⎞⎛  B  ⎞\n⎝ ∅ ⎠⎝ A,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
44,"10000","11110","10101","11111",0.5,0.008191,0.008371,0.008371,0.0,0.0,0.0,"⎛ ∅ ⎞⎛  A,C  ⎞\n⎝ A ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
45,"10000","11110","10101","01110",0.0625,0.00601,0.006157,0.006157,0.0,0.0,0.0,"⎛ C ⎞⎛   A   ⎞\n⎝ ∅ ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
46,"10000","11110","10101","01010",0.25,0.0072,0.007408,0.007408,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ A,C ⎞\n⎝ B ⎠⎝  D  ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
47,"10000","11110","10101","10101",0.0625,0.003666,0.003802,0.003802,0.0,0.0,0.0,"⎛ A ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ A,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
48,"10101","11111","11111","11111",0.34375,0.081599,0.082096,0.082086,1e-05,0.0,0.0,"⎛ A ⎞⎛  B,C,D,E  ⎞\n⎝ ∅ ⎠⎝ A,B,C,D,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
49,"10101","11111","11111","01110",0.0,0.004375,0.004498,0.004498,0.0,0.0,0.0,"⎛ D ⎞⎛ A,B,C,E ⎞\n⎝ ∅ ⎠⎝  B,C,D  ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
50,"10101","11111","11111","01010",0.0,0.004587,0.004799,0.004799,0.0,0.0,0.0,"⎛ D ⎞⎛ A,B,C,E ⎞\n⎝ ∅ ⎠⎝   B,D   ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
51,"10101","11111","11111","10101",0.03125,0.019515,0.019503,0.019503,0.0,0.0,0.0,"⎛ B ⎞⎛ A,C,D,E ⎞\n⎝ ∅ ⎠⎝  A,C,E  ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
52,"10101","11111","01110","11111",0.0,0.011066,0.011257,0.011257,0.0,0.0,0.0,"⎛ ∅ ⎞⎛  B,C,D  ⎞\n⎝ B ⎠⎝ A,C,D,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
53,"10101","11111","01110","01110",0.0,0.010437,0.010676,0.010676,0.0,0.0,0.0,"⎛ D ⎞⎛  B,C  ⎞\n⎝ ∅ ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
54,"10101","11111","01110","01010",0.0,0.008678,0.008883,0.008871,1.2e-05,0.0,0.0,"⎛ D ⎞⎛ B,C ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
55,"10101","11111","01110","10101",0.03125,0.01186,0.012157,0.012155,2e-06,0.0,0.0,"⎛ B ⎞⎛  C,D  ⎞\n⎝ ∅ ⎠⎝ A,C,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
56,"10101","11111","01010","11111",0.0,0.01946,0.01967,0.01967,0.0,0.0,0.0,"⎛ ∅ ⎞⎛   B,D   ⎞\n⎝ B ⎠⎝ A,C,D,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
57,"10101","11111","01010","01110",0.0,0.017434,0.017818,0.017796,2.2e-05,0.0,0.0,"⎛ D ⎞⎛   B   ⎞\n⎝ ∅ ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
58,"10101","11111","01010","01010",0.0,0.003327,0.003378,0.003378,0.0,0.0,0.0,"⎛ D ⎞⎛  B  ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
59,"10101","11111","01010","10101",0.03125,0.004731,0.004733,0.004733,0.0,0.0,0.0,"⎛ B ⎞⎛   D   ⎞\n⎝ ∅ ⎠⎝ A,C,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
60,"10101","11111","10101","11111",0.0,0.009219,0.009257,0.009257,0.0,0.0,0.0,"⎛ ∅ ⎞⎛  A,C,E  ⎞\n⎝ D ⎠⎝ A,B,C,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
61,"10101","11111","10101","01110",0.09375,0.00442,0.004439,0.004439,0.0,0.0,0.0,"⎛ C ⎞⎛  A,E  ⎞\n⎝ ∅ ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
62,"10101","11111","10101","01010",0.03125,0.004028,0.004086,0.004086,0.0,0.0,0.0,"⎛ C ⎞⎛ A,E ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
63,"10101","11111","10101","10101",0.125,0.010604,0.010742,0.010734,8e-06,0.0,0.0,"⎛ E ⎞⎛  A,C  ⎞\n⎝ ∅ ⎠⎝ A,C,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
64,"10101","01111","11111","11111",0.25,0.030097,0.030291,0.02231,0.007981,0.0,0.0,"⎛ C ⎞⎛  B,D,E  ⎞\n⎝ ∅ ⎠⎝ B,C,D,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
65,"10101","01111","11111","01110",0.1875,0.009755,0.009862,0.009836,2.6e-05,0.0,0.0,"⎛ E ⎞⎛ B,C,D ⎞\n⎝ ∅ ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
66,"10101","01111","11111","01010",0.0625,0.008257,0.008325,0.00832,5e-06,0.0,0.0,"⎛ E ⎞⎛ B,C,D ⎞\n⎝ ∅ ⎠⎝  B,D  ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
67,"10101","01111","11111","10101",0.125,0.012325,0.01252,0.01252,0.0,0.0,0.0,"⎛ B ⎞⎛ C,D,E ⎞\n⎝ ∅ ⎠⎝  C,E  ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
68,"10101","01111","01110","11111",0.0,0.0025,0.002545,0.002545,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ B,C,D ⎞\n⎝ B ⎠⎝ C,D,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
69,"10101","01111","01110","01110",0.25,0.004561,0.00478,0.00478,0.0,0.0,0.0,"⎛ C ⎞⎛  B,D  ⎞\n⎝ ∅ ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
70,"10101","01111","01110","01010",0.125,0.009196,0.009434,0.009434,0.0,0.0,0.0,"⎛ D ⎞⎛ B,C ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
71,"10101","01111","01110","10101",0.125,0.002995,0.003075,0.003075,0.0,0.0,0.0,"⎛ B ⎞⎛ C,D ⎞\n⎝ ∅ ⎠⎝ C,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
72,"10101","01111","01010","11111",0.0,0.324855,0.326578,0.302531,0.024047,0.0,0.0,"⎛ ∅ ⎞⎛  B,D  ⎞\n⎝ B ⎠⎝ C,D,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
73,"10101","01111","01010","01110",0.25,0.003608,0.003703,0.0,0.003703,0.0,0.0,"⎛ ∅ ⎞⎛ B,D ⎞\n⎝ B ⎠⎝ C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
74,"10101","01111","01010","01010",0.125,0.002688,0.002696,0.002696,0.0,0.0,0.0,"⎛ D ⎞⎛  B  ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
75,"10101","01111","01010","10101",0.125,0.002615,0.002694,0.002679,1.5e-05,0.0,0.0,"⎛ B ⎞⎛  D  ⎞\n⎝ ∅ ⎠⎝ C,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
76,"10101","01111","10101","11111",0.0,0.013185,0.013454,0.013454,0.0,0.0,0.0,"⎛ ∅ ⎞⎛  C,E  ⎞\n⎝ D ⎠⎝ B,C,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
77,"10101","01111","10101","01110",0.125,0.003573,0.003579,0.0,0.003579,0.0,0.0,"⎛ E ⎞⎛  C  ⎞\n⎝ C ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
78,"10101","01111","10101","01010",0.0625,0.01198,0.012204,0.008199,0.004005,0.0,0.0,"⎛ E ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
79,"10101","01111","10101","10101",0.1875,0.002634,0.002665,0.002665,0.0,0.0,0.0,"⎛ E ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ C,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
80,"10101","11110","11111","11111",0.25,0.025792,0.02608,0.02608,0.0,0.0,0.0,"⎛ D ⎞⎛  A,B,C  ⎞\n⎝ ∅ ⎠⎝ A,B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
81,"10101","11110","11111","01110",0.125,0.013516,0.013681,0.013681,0.0,0.0,0.0,"⎛ A ⎞⎛ B,C,D ⎞\n⎝ ∅ ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
82,"10101","11110","11111","01010",0.0,0.003064,0.003091,0.0,0.003091,0.0,0.0,"⎛ D ⎞⎛ A,B,C ⎞\n⎝ ∅ ⎠⎝  B,D  ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
83,"10101","11110","11111","10101",0.125,0.004975,0.005043,0.005028,1.5e-05,0.0,0.0,"⎛ A ⎞⎛ B,C,D ⎞\n⎝ ∅ ⎠⎝  A,C  ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
84,"10101","11110","01110","11111",0.0,0.003611,0.003718,0.003718,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ B,C,D ⎞\n⎝ B ⎠⎝ A,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
85,"10101","11110","01110","01110",0.25,0.004993,0.00506,0.00506,0.0,0.0,0.0,"⎛ D ⎞⎛  B,C  ⎞\n⎝ ∅ ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
86,"10101","11110","01110","01010",0.0,0.013752,0.014001,0.014001,0.0,0.0,0.0,"⎛ D ⎞⎛ B,C ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
87,"10101","11110","01110","10101",0.125,0.002962,0.003026,0.003016,1e-05,0.0,0.0,"⎛ B ⎞⎛ C,D ⎞\n⎝ ∅ ⎠⎝ A,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
88,"10101","11110","01010","11111",0.0,0.006956,0.007048,0.007048,0.0,0.0,0.0,"⎛ ∅ ⎞⎛  B,D  ⎞\n⎝ B ⎠⎝ A,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
89,"10101","11110","01010","01110",0.25,0.006091,0.006143,0.006143,0.0,0.0,0.0,"⎛ D ⎞⎛   B   ⎞\n⎝ ∅ ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
90,"10101","11110","01010","01010",0.0,0.002255,0.00233,0.00233,0.0,0.0,0.0,"⎛ D ⎞⎛  B  ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
91,"10101","11110","01010","10101",0.125,0.002028,0.002077,0.002077,0.0,0.0,0.0,"⎛ B ⎞⎛  D  ⎞\n⎝ ∅ ⎠⎝ A,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
92,"10101","11110","10101","11111",0.0,0.008293,0.008458,0.008458,0.0,0.0,0.0,"⎛ ∅ ⎞⎛  A,C  ⎞\n⎝ C ⎠⎝ A,B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
93,"10101","11110","10101","01110",0.0,0.002676,0.002718,0.002718,0.0,0.0,0.0,"⎛ A ⎞⎛  C  ⎞\n⎝ C ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
94,"10101","11110","10101","01010",0.125,0.002136,0.002183,0.002174,9e-06,0.0,0.0,"⎛ A ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
95,"10101","11110","10101","10101",0.125,0.002332,0.002343,0.002343,0.0,0.0,0.0,"⎛ A ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ A,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
